text,review_index,text_processed
Lleva tapones para poder dormir y antifaz para la claridad,236,lleva tapones poder dormir antifaz claridad
Buena ubicación,236,buena ubicacion
"No hay recepción, el acceso funciona con contraseña",236,no recepcion acceso funciona contrasena
Extremadamente ruidoso,237,extremadamente ruidoso
"El apartamento que visitamos está en calle Victoria, en el corazón de Málaga, muy bien situado",237,apartamento visitamos calle victoria corazon malaga bien situado
Estaba amueblado con lo indispensable y relativamente limpio (salvo los sofás y cojines que estaban sucios),237,amueblado indispensable relativamente limpio salvo sofas cojines sucios
"El mayor problema del apartamento es que el ruido exterior era insoportable, no hay ventanas de doble acristalamiento y la calle adyacente está muy transitada por coches,motos, autobuses, camiones de basura y de reciclaje de CRISTALES",237,mayor problema apartamento ruido exterior insoportable no ventanas doble acristalamiento calle adyacente transitada cochesmotos autobuses camiones basura reciclaje cristales
No hubiera aguantado más de 2 días,237,no aguantado 2 dias
Muy ruidoso por la noche,238,ruidoso noche
El apartamento en sí está limpio y bien equipado para una estancia corta,238,apartamento limpio bien equipado estancia corta
Sólo es apropiado para una pareja o dos personas que están dispuestos a compartir una cama como el sofá-cama no era adecuado para dormir,238,solo apropiado pareja dos personas dispuestos compartir cama sofa cama no adecuado dormir
Tenía una gran grieta en el medio y cada uno de los lados de la brecha era en 18 pulgadas más ancho,238,gran grieta medio cada lados brecha 18 pulgadas ancho
El problema más grande era el ruido constante de fuera,238,problema grande ruido constante
gritos las voces de todos los cafés y gente paseando hasta las 3 de la mañana y luego las máquinas y aparatos de limpieza de la calle desde 3 am,238,gritos voces cafes gente paseando 3 manana luego maquinas aparatos limpieza calle 3 am
Nos sentimos tan enfermos con la falta de sueño que después de dos noches tuvimos que buscar otro sitio para dormir,238,sentimos tan enfermos falta sueno despues dos noches buscar sitio dormir
Es muy caro! Es céntrico pero puedes encontrar lugares que son mucho más tranquilas que son también central,238,caro centrico puedes encontrar lugares tranquilas central
"Calle Lascano 5, appartement #3",239,calle lascano 5 appartement 3
appartement real para un viaje de 3 días a Málaga,239,appartement real viaje 3 dias malaga
Justo en el centro de todo,239,justo centro
"Ruidoso appartement y ambiente (bar de cócteles en la calle, en la noche Nos trayeron ruidosa gente habla)",239,ruidoso appartement ambiente bar cocteles calle noche trayeron ruidosa gente habla
El baño maloliente - algo realmente malo en la construcción,239,bano maloliente realmente malo construccion
Yo no recomendaría este appartement,239,no recomendaria appartement
A 1000 m du centre historique ,240,1000 m du centre historique
"1er point positif ,accueil chaleureux de Javier ",240,1er point positif accueil chaleureux javier
2ème point positif c’est pas cher ( 72€ pour  appt 2 chambres 4 couchages),240,2eme point positif cest pas cher 72 pour appt 2 chambres 4 couchages
Dans un immeuble ancien l’appartement à été rénové et décoré (sommairement) pour la location ,240,dans immeuble ancien lappartement ete renove et decore sommairement pour location
WC et douche dans un petit réduit donnant sur la cuisine,240,wc et douche dans petit reduit donnant sur cuisine
2 mètres plus loin autre petit réduit avec lavabo et machine à laver donnant lui aussi sur la cuisine,240,2 metres plus loin autre petit reduit avec lavabo et machine laver donnant lui aussi sur cuisine
Voilà pour la salle de bain commune,240,voila pour salle bain commune
Nous avons eu la malchance d’arriver après un fumeur de cigare qui manifestement n’a pas fumé à la fenêtre ,240,nous avons eu malchance darriver apres fumeur cigare qui manifestement na pas fume fenetre
"Un petit salon équipé de la tv , d’un canapé et fauteuils dessert les deux petites chambres",240,petit salon equipe tv dun canape et fauteuils dessert deux petites chambres
Voilà c’est pas cher mais ça ne vaut pas plus !!!,240,voila cest pas cher mais ca ne vaut pas plus
A 1000 m du centre historique ,241,1000 m du centre historique
"1er point positif ,accueil chaleureux de Javier ",241,1er point positif accueil chaleureux javier
2ème point positif c’est pas cher ( 72€ pour  appt 2 chambres 4 couchages),241,2eme point positif cest pas cher 72 pour appt 2 chambres 4 couchages
Dans un immeuble ancien l’appartement à été rénové et décoré (sommairement) pour la location ,241,dans immeuble ancien lappartement ete renove et decore sommairement pour location
WC et douche dans un petit réduit donnant sur la cuisine,241,wc et douche dans petit reduit donnant sur cuisine
2 mètres plus loin autre petit réduit avec lavabo et machine à laver donnant lui aussi sur la cuisine,241,2 metres plus loin autre petit reduit avec lavabo et machine laver donnant lui aussi sur cuisine
Voilà pour la salle de bain commune,241,voila pour salle bain commune
Nous avons eu la malchance d’arriver après un fumeur de cigare qui manifestement n’a pas fumé à la fenêtre ,241,nous avons eu malchance darriver apres fumeur cigare qui manifestement na pas fume fenetre
"Un petit salon équipé de la tv , d’un canapé et fauteuils dessert les deux petites chambres",241,petit salon equipe tv dun canape et fauteuils dessert deux petites chambres
Voilà c’est pas cher mais ça ne vaut pas plus !!!,241,voila cest pas cher mais ca ne vaut pas plus
A 1000 m du centre historique ,242,1000 m du centre historique
"1er point positif ,accueil chaleureux de Javier ",242,1er point positif accueil chaleureux javier
2ème point positif c’est pas cher ( 72€ pour  appt 2 chambres 4 couchages),242,2eme point positif cest pas cher 72 pour appt 2 chambres 4 couchages
Dans un immeuble ancien l’appartement à été rénové et décoré (sommairement) pour la location ,242,dans immeuble ancien lappartement ete renove et decore sommairement pour location
WC et douche dans un petit réduit donnant sur la cuisine,242,wc et douche dans petit reduit donnant sur cuisine
2 mètres plus loin autre petit réduit avec lavabo et machine à laver donnant lui aussi sur la cuisine,242,2 metres plus loin autre petit reduit avec lavabo et machine laver donnant lui aussi sur cuisine
Voilà pour la salle de bain commune,242,voila pour salle bain commune
Nous avons eu la malchance d’arriver après un fumeur de cigare qui manifestement n’a pas fumé à la fenêtre ,242,nous avons eu malchance darriver apres fumeur cigare qui manifestement na pas fume fenetre
"Un petit salon équipé de la tv , d’un canapé et fauteuils dessert les deux petites chambres",242,petit salon equipe tv dun canape et fauteuils dessert deux petites chambres
Voilà c’est pas cher mais ça ne vaut pas plus !!!,242,voila cest pas cher mais ca ne vaut pas plus
"SUCIO, PEQUEÑO Y CUTRE ",243,sucio pequeno cutre
Acabamos de llegar a nuestra habitación,243,acabamos llegar habitacion
He reservado a través de booking y las fotos que aparecían para NADA corresponden con lo que es el apartamento,243,reservado traves booking fotos aparecian nada corresponden apartamento
El mantenimiento malo,243,mantenimiento malo
Varias cosas rotas como se puede ver en las fotos,243,varias cosas rotas puede ver fotos
"El toallero oxidado, Rodapié roto, cables colgando, etc",243,toallero oxidado rodapie roto cables colgando etc
Limpieza pobre,243,limpieza pobre
Marcas de pisadas en el suelo y algún pelo en el WC,243,marcas pisadas suelo algun pelo wc
El tamaño no coincide con el de las fotos que vimos,243,tamano no coincide fotos vimos
El apartamento tiene en total 20 m2 aprox,243,apartamento total 20 m2 aprox
"Dispone de cama doble (cómoda), zona de comedor con mesa y sofá y cocina americana con vitrocerámica pequeña, lavadora y microondas",243,dispone cama doble comoda zona comedor mesa sofa cocina americana vitroceramica pequena lavadora microondas
No tiene horno (en las fotos que vimos si que había),243,no horno fotos vimos
Fairy de 1 uso y estropajo disponible,243,fairy 1 uso estropajo disponible
Balcon pequeño con mesa y dos sillas,243,balcon pequeno mesa dos sillas
Aun no tenemos wifi,243,aun no wifi
0 contacto con el anfitrión,243,0 contacto anfitrion
"De momento, no lo recomiendo 5 días casi 400 euros",243,momento no recomiendo 5 dias casi 400 euros
…,243,
"SUCIO, PEQUEÑO Y CUTRE ",244,sucio pequeno cutre
Acabamos de llegar a nuestra habitación,244,acabamos llegar habitacion
He reservado a través de booking y las fotos que aparecían para NADA corresponden con lo que es el apartamento,244,reservado traves booking fotos aparecian nada corresponden apartamento
El mantenimiento malo,244,mantenimiento malo
Varias cosas rotas como se puede ver en las fotos,244,varias cosas rotas puede ver fotos
"El toallero oxidado, Rodapié roto, cables colgando, etc",244,toallero oxidado rodapie roto cables colgando etc
Limpieza pobre,244,limpieza pobre
Marcas de pisadas en el suelo y algún pelo en el WC,244,marcas pisadas suelo algun pelo wc
El tamaño no coincide con el de las fotos que vimos,244,tamano no coincide fotos vimos
El apartamento tiene en total 20 m2 aprox,244,apartamento total 20 m2 aprox
"Dispone de cama doble (cómoda), zona de comedor con mesa y sofá y cocina americana con vitrocerámica pequeña, lavadora y microondas",244,dispone cama doble comoda zona comedor mesa sofa cocina americana vitroceramica pequena lavadora microondas
No tiene horno (en las fotos que vimos si que había),244,no horno fotos vimos
Fairy de 1 uso y estropajo disponible,244,fairy 1 uso estropajo disponible
Balcon pequeño con mesa y dos sillas,244,balcon pequeno mesa dos sillas
Aun no tenemos wifi,244,aun no wifi
0 contacto con el anfitrión,244,0 contacto anfitrion
"De momento, no lo recomiendo 5 días casi 400 euros",244,momento no recomiendo 5 dias casi 400 euros
…,244,
"SUCIO, PEQUEÑO Y CUTRE ",245,sucio pequeno cutre
Acabamos de llegar a nuestra habitación,245,acabamos llegar habitacion
He reservado a través de booking y las fotos que aparecían para NADA corresponden con lo que es el apartamento,245,reservado traves booking fotos aparecian nada corresponden apartamento
El mantenimiento malo,245,mantenimiento malo
Varias cosas rotas como se puede ver en las fotos,245,varias cosas rotas puede ver fotos
"El toallero oxidado, Rodapié roto, cables colgando, etc",245,toallero oxidado rodapie roto cables colgando etc
Limpieza pobre,245,limpieza pobre
Marcas de pisadas en el suelo y algún pelo en el WC,245,marcas pisadas suelo algun pelo wc
El tamaño no coincide con el de las fotos que vimos,245,tamano no coincide fotos vimos
El apartamento tiene en total 20 m2 aprox,245,apartamento total 20 m2 aprox
"Dispone de cama doble (cómoda), zona de comedor con mesa y sofá y cocina americana con vitrocerámica pequeña, lavadora y microondas",245,dispone cama doble comoda zona comedor mesa sofa cocina americana vitroceramica pequena lavadora microondas
No tiene horno (en las fotos que vimos si que había),245,no horno fotos vimos
Fairy de 1 uso y estropajo disponible,245,fairy 1 uso estropajo disponible
Balcon pequeño con mesa y dos sillas,245,balcon pequeno mesa dos sillas
