text,review_index,text_processed
"Al viajar con mi Marley siempre busco hotel admitan mascotas ,realizó la reserva en el hotel la Petit París ,en la web pone que hay garaje propio ,admite mascotas y accseso a silla de ruedas ( no llevo , pero no puedo subir escaleras),después de 10 horas de viaje llegamos a Sevilla ,no tienen parking ,cargados con maletas y perro vete andando hasta el hotel ,sorpresa no hay Ascensor ( las sillas de ruedas subirán con carracla o no sé cómo lo hacen) una 3 planta , le digo al recepcionista que no puedo subir y que hay que buscar una solución , es la 1 de la madrugada ,estamos agotados y cargados ,me dice que es lo que hay ,que no tiene habitaciones más que en las plantas altas , pido hoja de…",1_167,viajar marley siempre busco admitan mascotas realizo reserva petit paris web pone garaje propio admite mascotas accseso silla ruedas no llevo no puedo subir escalerasdespues 10 horas viaje llegamos sevilla no parking cargados maletas perro vete andando sorpresa no ascensor sillas ruedas subiran carracla no hacen 3 planta digo recepcionista no puedo subir buscar solucion 1 madrugada agotados cargados dice no habitaciones plantas altas pido hoja
Horrible es poco,1_168,horrible
De los peores hoteles en los que he estado,1_168,peores hoteles
es de un cutre,1_168,cutre
"la atencion de la chica de recpcion horrible, la habitación abajo pegado a la recepción",1_168,atencion chica recpcion horrible habitacion abajo pegado recepcion
"Los colchones de muelles, no dormi em toda la noche",1_168,colchones muelles no dormi em toda noche
Precio de locos 76 euros,1_168,precio locos 76 euros
Excelente ubicación,1_168,excelente ubicacion
No repetiré jamás,1_168,no repetire jamas
Malísimo,1_169,malisimo
Llegamos a las 00:00 previo aviso y nos dicen que el parking son 20€ y que lo tenemos que quitar a las 12 del mediodía,1_169,llegamos 0000 previo aviso dicen parking 20 quitar 12 mediodia
No nos da ni media hora de margen,1_169,no da media hora margen
"El trato con el empleado de por la noche frío, distante",1_169,trato empleado noche frio distante
El hotel sin ascensor con niños y carro y nos da la última planta y no es capaz ni de ayudarnos,1_169,sin ascensor ninos carro da ultima planta no capaz ayudarnos
"La habitación minúscula, la cama incómoda y pequeña para ser de matrimonio",1_169,habitacion minuscula cama incomoda pequena ser matrimonio
"Toallas que no estaban limpias, tenían manchas",1_169,toallas no limpias manchas
Tuve que usar las que llevaba de piscina,1_169,usar llevaba piscina
"Ni una máquina de agua o refresco, porque no hay cafetería",1_169,maquina agua refresco no cafeteria
Las señoras de la limpieza en tu puerta hablando a gritos por la mañana temprano,1_169,senoras limpieza puerta hablando gritos manana temprano
Poco respeto,1_169,respeto
No vuelvo ni gratis!!!!!!!,1_169,no vuelvo gratis
WI FI SOLO EN AREAS COMUNES EN EL 2018 ??,1_170,wi fi solo areas comunes 2018
"esta bien ubicado, tiene ascensor, pero no puedo creer q en el año 2018 solo haya wi fi en areas comunes y  no en la habitacion?? uno cuando viaja necesita el wi fi para avisar que llegò bien, para planificar los siguientes viajes, ver los mails, subir fotos, etc etc etc, y uno lo quiere hacer tranquilo desde su cama, no en un area comun pequeñisima, Y NOTE  AVISAN AL HACER EL CHECK IN, me entere cuando no conseguia conectarme en mi cuarto  no tienen lockers, tienen unas cosas raras bien chicas tambien ( solo te entra la billeterea y alguna cosa mas) imposible de hacer funcionar, tienes q abrir cerrar poner un codigo",1_170,bien ubicado ascensor no puedo creer q ano 2018 solo wi fi areas comunes no habitacion viaja necesita wi fi avisar llego bien planificar siguientes viajes ver mails subir fotos etc etc etc quiere hacer tranquilo cama no area comun pequenisima note avisan hacer check in entere no conseguia conectarme cuarto no lockers unas cosas raras bien chicas solo entra billeterea alguna cosa imposible hacer funcionar q abrir cerrar poner codigo
imposible,1_170,imposible
te dan una tarjeta que debes mostrar al ingresar y te la piden como si fueran la misma policia o el FBI de mala manera,1_170,dan tarjeta debes mostrar ingresar piden misma policia fbi mala manera
Cucarachas,1_171,cucarachas
"Mi habitación era super pequeña era de 4 personas, aunque estábamos sólo 3",1_171,habitacion super pequena 4 personas aunque solo 3
El ultimo día por la noche me encontré en el baño 5 cucarachas aprox de 8 cm,1_171,ultimo dia noche encontre bano 5 cucarachas aprox 8 cm
pegadas en la ducha,1_171,pegadas ducha
Espero que resuelvan lo de las cucarachas,1_171,espero resuelvan cucarachas
NEFASTO,1_172,nefasto
No puedo opinar sobre este lugar porque ni siquiera pude llegar a alojarme,1_172,no puedo opinar lugar siquiera pude llegar alojarme
"Viaje de Madrid a Sevilla, y había muchísimo tráfico para salir de Madrid",1_172,viaje madrid sevilla muchisimo trafico salir madrid
"A la hora de hacer la reserva, especifiqué que llegaría entre las 22",1_172,hora hacer reserva especifique llegaria 22
00 y las 23,1_172,00 23
"00, y la respuesta del alojamiento fue que no habría ningún tipo de problema",1_172,00 respuesta alojamiento no ningun tipo problema
"Al ver el atasco y saber que me retrasaba, volví a llamar para indicar que llegaría más tarde, y la respuesta de la persona que me atendió por teléfono fue ""yo no me voy a quedar aquí hasta que tu llegues, si no te hubieras parado a comer por el camino, habrías llegado a tu hora""",1_172,ver atasco saber retrasaba volvi llamar indicar llegaria tarde respuesta persona atendio telefono no voy quedar aqui llegues no parado comer camino llegado hora
Sinceramente me quedé alucinada con esa respuesta,1_172,sinceramente quede alucinada respuesta
un tipo grosero y mal educado a más no poder,1_172,tipo grosero mal educado no poder
"Me dijo que el no se hacía responsable y que se iba, que tenía su vida",1_172,dijo no hacia responsable iba vida
"No me dió ninguna opción,…",1_172,no dio ninguna opcion
Sin palabras,1_173,sin palabras
Esta pensión me dejó sin palabras,1_173,pension dejo sin palabras
"Al entrar te encuentras que la puerta de tu habitación es una puerta de garaje, metálica, tal qual",1_173,entrar encuentras puerta habitacion puerta garaje metalica tal qual
"Teníamos la habitación con el baño privado, la luz del baño no nos fue en toda la estancia, nos quejamos varias veces y ni caso",1_173,habitacion bano privado luz bano no toda estancia quejamos varias veces caso
El recepcionista del hotel,1_173,recepcionista
"una noche de ruido porque te entereas de todas las conversaciones, me mandó un mail diciendome que dejaramos de hablar, cuando estabamos en silencio intentando dormir",1_173,noche ruido entereas todas conversaciones mando mail diciendome dejaramos hablar silencio intentando dormir
Me quedé sin palabras,1_173,quede sin palabras
Lo que es verdad es que la pensión es céntrica Es lo único bueno que tiene,1_173,verdad pension centrica unico bueno
Cuidado con tu visa,1_174,cuidado visa
Me aloje el 13 de mayo y he tenido que denunciar a esta pensión ante consumo,1_174,aloje 13 mayo denunciar pension consumo
La habitación era doble con baño compartido,1_174,habitacion doble bano compartido
El ruido y los olores entran en la habitación como si estuviesen dentro,1_174,ruido olores entran habitacion dentro
"El baño compartido sucio y sin papel higiénico a las 10 de la mañana, nadie lo revisa ni lo atiende",1_174,bano compartido sucio sin papel higienico 10 manana nadie revisa atiende
A mí salida hice un comentario negativo en booking y horror!!! El maleducado del responsable tuvo la desfachatez de ponerme por escrito que si el baño estaba sucio era porque los clientes eran guarros Su venganza a mi opinión ,1_174,salida hice comentario negativo booking horror maleducado responsable desfachatez ponerme escrito bano sucio clientes guarros venganza opinion
"Un cargo de 30€ en mi visa que no he autorizado, según él para limpieza de la habitación por haber fumado ",1_174,cargo 30 visa no autorizado segun limpieza habitacion haber fumado
Dios el olor del tabaco que pasa por la calle entra en la habitación y en ningún caso puedes aplicar un cargo si no lo tienes en las condiciones de…,1_174,dios olor tabaco pasa calle entra habitacion ningun caso puedes aplicar cargo no condiciones
no vayas !!!!!,1_175,no vayas
El trato recibido por parte del encargado fue lo peor,1_175,trato recibido parte encargado peor
Muy poco profesional para estar cara al publico,1_175,profesional cara publico
"No nos informo de nada a la llegada y cuando le hacíamos llegar nuestras dudas vía whatsapp, las respuestas eran con tono desagradable, tanto, que hasta llegamos a recibir insultos por reclamarle la limpieza de la habitacion que no nos hizo el primer dia",1_175,no informo nada llegada haciamos llegar dudas via whatsapp respuestas tono desagradable llegamos recibir insultos reclamarle limpieza habitacion no hizo primer dia
El agua caliente solo dura para una persona,1_175,agua caliente solo dura persona
La reja que da a la calle no tiene cerradura interior y para salir tienes que retorcerte el brazo sacándolo por la reja y abrir desde fuera,1_175,reja da calle no cerradura interior salir retorcerte brazo sacandolo reja abrir
Tampoco se nos informo de si se hacia de otro modo,1_175,tampoco informo hacia modo
No se nos informo de absolutamente nada,1_175,no informo absolutamente nada
Ni de que hacer en el check out,1_175,hacer check out
A la salida dejamos la llave en la habitación por que no había nadie,1_175,salida dejamos llave habitacion no nadie
Y por lo visto tampoco le pareció bien,1_175,visto tampoco parecio bien
Y por…,1_175,
Con el culo al aire!!,1_176,culo aire
El olor a tabaco aliñado desde la calle es el aroma característico de este lugar,1_176,olor tabaco alinado calle aroma caracteristico lugar
Reserve con bastante antelación para celebrar el cumpleaños de mi pareja,1_176,reserve bastante antelacion celebrar cumpleanos pareja
"Yo tenía un problema con mi tarjeta y llamé para hacer la reserva por teléfono, la persona que me atendió me dio el número de cuenta, hice el ingreso y solicite resguardo que nunca fue recibido",1_176,problema tarjeta llame hacer reserva telefono persona atendio dio numero cuenta hice ingreso solicite resguardo nunca recibido
"Al margen de eso, llegamos el día que se hizo la reserva y no habían guardado la reserva por lo que nos tuvimos que buscar esa misma noche una habitación",1_176,margen llegamos dia hizo reserva no guardado reserva buscar misma noche habitacion
por si fuera poco llegó otra pareja y la colaron delante nuestra mientras tanto nosotros esperábamos,1_176,llego pareja colaron delante mientras esperabamos
imaginaos lo que es querer darle una sorpresa a tu pareja y ver que tras tenerlo todo atado te quedas sin alojamiento y con las maletas en la puerta,1_176,imaginaos querer darle sorpresa pareja ver tras tenerlo atado quedas sin alojamiento maletas puerta
Con el culo al aire nos dejaron,1_176,culo aire dejaron
…,1_176,
Jamás volveré,1_177,jamas volvere
"Acordamos con un chico de pelo rapado y extranjero una hora de llegada, llegamos media hora antes y el chico se negó a atendernos hasta la hora acordada haciéndonos esperar en la puerta",1_177,acordamos chico pelo rapado extranjero hora llegada llegamos media hora chico nego atendernos hora acordada haciendonos esperar puerta
Estuvo en todo momento antipático incluso vacilando,1_177,momento antipatico incluso vacilando
La habitación no está mal para lo que se paga,1_177,habitacion no mal paga
Parece limpia,1_177,parece limpia
El aire acondicionado NO  está incluido en el precio,1_177,aire acondicionado no incluido precio
Se nos quedó la cara a cuadros cuando nos lo dijo,1_177,quedo cara cuadros dijo
