text,review_index,text_processed
"El colchón de la cama era muy malo o muy viejo, estaba totalmente hundido y era muy incómodo",217,colchon cama malo viejo totalmente hundido incomodo
Las revistas del corazón del año 2017 podrían tirarlas a la basura,217,revistas corazon ano 2017 podrian tirarlas basura
Cómodo y bien situado,218,comodo bien situado
"Habitación amplia y cómoda, bien situado, con varias cafeterías muy cerca ideales para desayunar",218,habitacion amplia comoda bien situado varias cafeterias cerca ideales desayunar
"Algo de ruido de la calle, por los bares que hay debajo del hotel",218,ruido calle bares debajo
"Poco que criticar, quizás el desagüe de la ducha, algo atascado",218,criticar quizas desague ducha atascado
Ubicación 10,219,ubicacion 10
"Sin grandes comodidades, pero muy recomendable para pasar unos días de visita en Sevilla y poder ir a todos los sitios a pie",219,sin grandes comodidades recomendable pasar dias visita sevilla poder ir sitios pie
Una pena que la ducha no tragase bien y el tacto de las sábanas fuera acartonado,219,pena ducha no tragase bien tacto sabanas acartonado
Lo demás todo correcto,219,demas correcto
Pensión céntrica y limpia con algún pero,220,pension centrica limpia algun
"La ubicación realmente es excelente; está al lado de las setas, lugar de tapeo y con ambientillo y se puede llegar a la mayoría de los lugares históricos a pie (nosotros no cogimos ningún autobús dentro de la ciudad)",220,ubicacion realmente excelente lado setas lugar tapeo ambientillo puede llegar mayoria lugares historicos pie no cogimos ningun autobus dentro ciudad
La habitación está limpia,220,habitacion limpia
Te dan toallas nuevas cada día y hay aire acondicionado y wifi,220,dan toallas nuevas cada dia aire acondicionado wifi
"Sí que es cierto que al entrar el primer día olía muchísimo a limpiador o ambientador, tanto que tuvimos que dormir con la ventana abierta en pleno diciembre",220,cierto entrar primer dia olia muchisimo limpiador ambientador dormir ventana abierta pleno diciembre
pero por lo demás genial,220,demas genial
El baño sería el único problema (para mí),220,bano unico problema
Es un único baño para 5 habitaciones donde se encuentra también la ducha,220,unico bano 5 habitaciones encuentra ducha
Recomiendo llevar chancletas,220,recomiendo llevar chancletas
En el baño no hay calefacción así que en invierno hace un poco de frío pero el agua caliente va perfectamente,220,bano no calefaccion asi invierno hace frio agua caliente va perfectamente
Sí que hay que esperar algunas…,220,esperar
Muy ruidoso,221,ruidoso
"Excelente ubicación, en pleno casco",221,excelente ubicacion pleno casco
Buen wifi,221,buen wifi
Limpio y bastante nuevo,221,limpio bastante nuevo
"Atención buena, explicándonos a donde ir, algunas recomendaciones",221,atencion buena explicandonos ir recomendaciones
"lo malo es que está muy poco aislado, de la calle y se oye todo",221,malo aislado calle oye
"apenas pudimos dormir, acabamos compramos tapones",221,apenas pudimos dormir acabamos compramos tapones
También eché en falta lamparitas de mesa,221,eche falta lamparitas mesa
hotel nada destacable,222,nada destacable
"Hotel sin nada que destacar, tan solo desfasado en cuanto a precio",222,sin nada destacar tan solo desfasado cuanto precio
Cuesta más de lo que vale,222,cuesta vale
por el precio de este hotel puedes encontrar cientos en Sevilla,222,precio puedes encontrar cientos sevilla
"Tener cuidado a la hora de reservar, yo hice la reserva con tres meses y el precio era de 85",222,tener cuidado hora reservar hice reserva tres meses precio 85
42 € noche,222,42 noche
"posteriormente, la anule y saque una nueva a 63 € y tres días antes, el precio del hotel estaba en 54 €",222,posteriormente anule saque nueva 63 tres dias precio 54
"en una palabra, creo que los directivos de este hotel son un poco ""piratas""",222,palabra creo directivos piratas
"por lo demás, nada que destacar un +++ sin mas",222,demas nada destacar sin
"eso si, en su favor las instalaciones, super limpias",222,favor instalaciones super limpias
"Sevilla, fantàstica",223,sevilla fantastica
"Hemos estado en un circuito por Andalucía y en Sevilla nos alojamos en este hotel, la gente muy agradable, tanto los camareros del restaurante como en recepción",223,circuito andalucia sevilla alojamos gente agradable camareros restaurante recepcion
"Lo único que encontramos , no tan bien eran las habitaciones, necesitan actualizar  ",223,unico encontramos no tan bien habitaciones necesitan actualizar
colores!!! Están oscuras,223,colores oscuras
Ah!!! Un poco lejos del centro de Sevilla,223,ah lejos centro sevilla
Normal,224,normal
"Las habitaciones necesitan una urgente actualizacion de mobiliario, quitar el gotele de las paredes y pintarlas en tonos suaves",224,habitaciones necesitan urgente actualizacion mobiliario quitar gotele paredes pintarlas tonos suaves
Hay neverita en las habitaciones y el bufet del comedor bastante correcto,224,neverita habitaciones bufet comedor bastante correcto
Tiene piscina en la zona interior,224,piscina zona interior
Muy buena comida,225,buena comida
"Habitación algo pequeña, incluso tropecé al rodear la cama y me lastimé",225,habitacion pequena incluso tropece rodear cama lastime
"El secador no funcionaba, la lámpara de pie se descolocaba",225,secador no funcionaba lampara pie descolocaba
Había poca luz en general,225,poca luz general
"La habitación no tenía una puerta normal sino antiincendios, y la situación en la escalera hacía que se percibiese mucho ruído",225,habitacion no puerta normal sino antiincendios situacion escalera hacia percibiese ruido
"Por lo demás, algo anticuado, pero pasable",225,demas anticuado pasable
"Lo mejor del hotel es la comida, todo riquísimo y variado, tanto en comidas y cenas como en desayuno",225,mejor comida riquisimo variado comidas cenas desayuno
Mi enhorabuena al chef,225,enhorabuena chef
Volvería aunque sólo fuese por probar cualquier plato,225,volveria aunque solo probar cualquier plato
"Tiene una pequeña piscina que le da alegría a la vida, y la entrada es muy espaciosa",225,pequena piscina da alegria vida entrada espaciosa
Nos pidieron 10 euros de fianza por persona al registrarnos,225,pidieron 10 euros fianza persona registrarnos
Nos los devolvieron al marchar,225,devolvieron marchar
Buena Ubicacion,226,buena ubicacion
"El hotel está muy céntrico y rodeado de bares y restaurantes, es cierto q no dan desayunos pero tienen junto a la recepción una zona para café y té muy coqueta",226,centrico rodeado bares restaurantes cierto q no dan desayunos junto recepcion zona cafe coqueta
El personal es muy amable y dispuesto siempre a ayudar,226,personal amable dispuesto siempre ayudar
"La habitación es pequeña, pero dispone de todos los equipamientos para estar agusto",226,habitacion pequena dispone equipamientos agusto
Lo recomiendo para cortas estancias,226,recomiendo cortas estancias
Suficiente y céntrico,227,suficiente centrico
Habitaciones pequeñas pero con todo lo necesario,227,habitaciones pequenas necesario
Muy céntrico,227,centrico
No da desayunos pero está rodeado de bares,227,no da desayunos rodeado bares
El único problema es la ventilación que es problemática ya que la única ventana de la habitación da al pasillo,227,unico problema ventilacion problematica unica ventana habitacion da pasillo
Pero es un lugar con el confort suficiente a precio razonable,227,lugar confort suficiente precio razonable
"Ambiente agradable, situación inmejorable",228,ambiente agradable situacion inmejorable
La situación de este hotel es inmejorable,228,situacion inmejorable
"En pleno centro de Sevilla, rodeado de arte y embrujo",228,pleno centro sevilla rodeado arte embrujo
Habitaciones limpias y correctas,228,habitaciones limpias correctas
"La terraza en el ático, un punto a su favor",228,terraza atico punto favor
Atención por parte del personal correcta,228,atencion parte personal correcta
Aunque quizás hubo algún malentendido,228,aunque quizas algun malentendido
"Buena ubicación, el resto mejorable",229,buena ubicacion resto mejorable
"Cogimos una habitación para 5 personas: había una habitación con tres camas individuales, el comedor con un sofá-cama de matrimonio, una pequeña cocina y el baño",229,cogimos habitacion 5 personas habitacion tres camas individuales comedor sofa cama matrimonio pequena cocina bano
"El baño estaba bastante bien, seguramente renovado hace poco, pero el agua de la ducha salía con muy poca presión y la tapa del wc estaba rota, por lo que se movía de un lado a otro",229,bano bastante bien seguramente renovado hace agua ducha salia poca presion tapa wc rota movia lado
No tuvimos ningún problema con el agua caliente,229,no ningun problema agua caliente
"La cocina es muy pequeña, teníamos lavadora (en mi opinión innecesaria), pero no había ni microondas ni campana extractora, cosas que me parecen bastante básicas",229,cocina pequena lavadora opinion innecesaria no microondas campana extractora cosas parecen bastante basicas
"La verdad es que casi no cocinamos en la pensión, pero solo con hervir un poco de agua se llenaba todo de vapor/humo, aun con la ventana abierta",229,verdad casi no cocinamos pension solo hervir agua llenaba vapor humo aun ventana abierta
También falta algo más de utensilios de cocina,229,falta utensilios cocina
"El comedor es de buen tamaño,…",229,comedor buen tamano
Antiguo pero céntrico,230,antiguo centrico
Es como una casa de vecinos,230,casa vecinos
Antiguo pero muy céntrico,230,antiguo centrico
Baño totalmente nuevo,230,bano totalmente nuevo
Personal muy amable,230,personal amable
"El parking que ofrecen es un aparcamiento para ir con vehículo pequeño, pues uno grande no seria posible maniobrar",230,parking ofrecen aparcamiento ir vehiculo pequeno pues grande no posible maniobrar
MUY RUIDOSA,231,ruidosa
"La habitación estaba a pie de calle, pasando constantemente personas chillando, riéndose muy fuerte, no se podía descansar, parecía que las personas estaban dentro de la habitación",231,habitacion pie calle pasando constantemente personas chillando riendose fuerte no podia descansar parecia personas dentro habitacion
El sofa cama muy incómodo,231,sofa cama incomodo
calidad precio es aceptavble,232,calidad precio aceptavble
"no es nada del otro mundo pero en invierno que es cuando fui tenia agua caliente y mantas, porque tiene calefaccion pero te la cobran como extra",232,no nada mundo invierno agua caliente mantas calefaccion cobran extra
No tiene television y esta a unos 15 minutos de la catedral andando,232,no television 15 minutos catedral andando
Céntrico,233,centrico
El hostal es muy céntrico y el servicio muy amable,233,hostal centrico servicio amable
La habitación y el baño privado están bien,233,habitacion bano privado bien
